sku,name,price,weight_kg,in_stock
SKU-0711,necessary,584.37,7.978,False
SKU-0712,sort,538.96,8.302,False
SKU-0713,provide,377.27,20.655,True
SKU-0714,throughout,384.72,0.112,False
SKU-0715,section,572.68,3.426,False
SKU-0716,follow,344.1,21.346,True
SKU-0717,piece,881.17,9.95,False
SKU-0718,culture,384.6,4.515,False
SKU-0719,story,151.73,14.52,False
SKU-0720,peace,648.6,4.186,True
SKU-0721,want,777.11,10.86,True
SKU-0722,score,355.29,0.516,False
SKU-0723,bed,611.67,0.731,True
SKU-0724,human,170.89,4.949,True
SKU-0725,career,257.03,5.67,False
SKU-0726,soon,982.21,9.69,False
SKU-0727,girl,532.03,20.637,True
SKU-0728,resource,327.13,13.963,True
SKU-0729,check,183.11,6.519,False
SKU-0730,probably,282.97,0.662,False
SKU-0731,continue,88.73,17.888,True
SKU-0732,crime,354.37,15.941,False
SKU-0733,agree,971.92,23.064,True
SKU-0734,situation,448.53,24.478,False
SKU-0735,radio,253.87,18.657,True
SKU-0736,enjoy,566.35,4.335,False
SKU-0737,true,851.78,21.382,False
SKU-0738,huge,857.77,10.781,True
SKU-0739,way,218.14,5.797,True
SKU-0740,until,649.28,5.173,False
SKU-0741,clearly,827.21,4.717,False
SKU-0742,view,762.8,15.927,True
SKU-0743,around,619.76,16.177,True
SKU-0744,executive,909.22,6.694,True
SKU-0745,evening,901.78,10.414,True
SKU-0746,not,136.34,2.148,True
SKU-0747,detail,169.98,14.214,True
SKU-0748,second,249.56,13.873,True
SKU-0749,magazine,275.93,18.919,True
SKU-0750,him,613.78,0.455,True
SKU-0751,movie,950.16,9.925,True
SKU-0752,try,235.75,15.871,True
SKU-0753,record,60.66,17.647,True
SKU-0754,suggest,176.7,12.961,False
SKU-0755,animal,209.48,24.372,True
SKU-0756,star,67.72,24.129,False
SKU-0757,know,617.22,14.309,False
SKU-0758,consider,19.18,9.714,False
SKU-0759,speak,364.58,2.684,True
SKU-0760,quickly,943.67,10.502,False
SKU-0761,short,597.7,6.469,True
SKU-0762,team,394.89,1.996,False
SKU-0763,amount,633.05,2.071,True
SKU-0764,audience,697.42,21.49,True
SKU-0765,per,180.02,18.105,False
SKU-0766,sell,507.08,21.89,True
SKU-0767,do,500.04,8.17,False
SKU-0768,show,597.41,15.295,True
SKU-0769,where,861.73,9.565,True
SKU-0770,leader,678.52,15.157,True
SKU-0771,share,719.65,10.28,True
SKU-0772,Mr,728.14,4.071,False
SKU-0773,leave,551.28,13.746,True
SKU-0774,account,724.26,2.231,True
SKU-0775,commercial,305.4,17.197,False
SKU-0776,bank,670.04,7.974,True
SKU-0777,manager,697.77,4.268,True
SKU-0778,nearly,591.32,21.991,False
SKU-0779,direction,475.85,1.736,True
SKU-0780,here,274.0,5.38,True
SKU-0781,even,483.95,5.112,True
SKU-0782,trip,309.16,16.813,False
SKU-0783,vote,581.87,0.677,True
SKU-0784,hundred,696.54,8.516,True
SKU-0785,answer,174.16,21.004,False
SKU-0786,thank,601.79,0.445,False
SKU-0787,sell,971.36,17.336,True
SKU-0788,him,781.57,18.384,False
SKU-0789,many,472.19,2.355,False
SKU-0790,contain,421.57,19.646,False
SKU-0791,always,992.56,10.608,True
SKU-0792,TV,798.59,3.78,False
SKU-0793,apply,943.04,22.283,False
SKU-0794,develop,593.23,8.762,False
SKU-0795,field,121.69,17.09,False
SKU-0796,general,935.4,5.253,False
SKU-0797,teacher,309.03,21.038,True
SKU-0798,force,226.39,11.449,True
SKU-0799,view,344.64,11.301,True
SKU-0800,Democrat,416.55,18.765,False
SKU-0801,same,302.79,8.85,False
SKU-0802,late,54.46,1.25,True
SKU-0803,city,304.45,9.623,True
SKU-0804,sign,419.63,24.822,True
SKU-0805,game,156.3,18.873,False
SKU-0806,present,40.95,20.936,True
SKU-0807,situation,841.69,23.014,True
SKU-0808,these,135.73,0.502,True
SKU-0809,public,487.14,11.323,False
SKU-0810,account,339.71,7.842,True
SKU-0811,they,470.5,14.783,True
SKU-0812,five,53.66,8.06,False
SKU-0813,either,153.07,3.609,False
SKU-0814,six,997.64,20.57,True
SKU-0815,hard,24.48,22.959,False
SKU-0816,which,996.11,9.6,True
SKU-0817,five,206.57,8.67,False
SKU-0818,front,565.97,23.019,True
SKU-0819,data,614.35,7.146,False
SKU-0820,parent,17.81,18.597,True
SKU-0821,someone,603.7,2.096,False
SKU-0822,perform,380.82,8.165,True
SKU-0823,everybody,425.86,2.765,False
SKU-0824,life,143.66,17.322,False
SKU-0825,significant,689.69,24.352,True
SKU-0826,evening,885.89,21.017,True
SKU-0827,short,129.82,11.064,False
SKU-0828,boy,212.43,17.216,False
SKU-0829,political,120.35,7.83,True
SKU-0830,door,870.93,20.503,False
SKU-0831,her,251.83,12.414,True
SKU-0832,give,974.44,0.238,True
SKU-0833,gas,242.66,6.202,False
SKU-0834,eight,935.27,9.135,True
SKU-0835,guess,631.79,1.809,True
SKU-0836,six,522.55,23.941,False
SKU-0837,necessary,486.86,3.413,True
SKU-0838,similar,905.82,18.68,True
SKU-0839,property,807.08,13.788,False
SKU-0840,money,880.94,19.374,True
SKU-0841,least,212.94,17.102,False
SKU-0842,daughter,984.71,23.815,True
SKU-0843,heart,265.09,10.176,False
SKU-0844,away,497.75,0.678,False
SKU-0845,increase,265.69,4.183,False
SKU-0846,tell,428.62,1.427,True
SKU-0847,employee,178.76,18.234,True
SKU-0848,yard,970.1,21.718,False
SKU-0849,yourself,947.03,21.514,False
SKU-0850,line,371.54,14.219,True
SKU-0851,year,293.29,6.648,False
SKU-0852,wear,659.37,21.568,True
SKU-0853,house,395.82,2.875,False
SKU-0854,herself,490.57,19.118,False
SKU-0855,machine,477.35,21.923,False
SKU-0856,base,991.68,6.667,False
SKU-0857,civil,266.61,13.947,False
SKU-0858,real,157.9,12.906,False
SKU-0859,what,208.54,20.613,True
SKU-0860,notice,604.68,23.257,True
SKU-0861,federal,793.03,21.91,True
SKU-0862,talk,605.52,17.122,True
SKU-0863,bar,791.24,2.257,True
SKU-0864,new,72.75,3.235,False
SKU-0865,simple,229.81,21.961,False
SKU-0866,power,201.96,13.37,True
SKU-0867,speak,329.88,22.476,False
SKU-0868,on,930.86,8.754,False
SKU-0869,suddenly,516.57,15.39,True
SKU-0870,natural,828.94,22.43,False
SKU-0871,huge,495.19,1.426,True
SKU-0872,road,643.48,23.466,False
SKU-0873,away,436.39,21.505,True
SKU-0874,nature,486.56,4.308,True
SKU-0875,one,259.15,24.792,True
SKU-0876,president,136.33,24.398,False
SKU-0877,politics,459.4,2.255,False
SKU-0878,lot,395.69,10.745,False
SKU-0879,story,735.15,13.761,False
SKU-0880,under,339.61,2.322,True
SKU-0881,price,229.39,9.986,True
SKU-0882,general,184.04,1.124,True
SKU-0883,rich,459.67,12.744,True
SKU-0884,teach,347.53,2.64,True
SKU-0885,half,411.54,1.891,True
SKU-0886,lot,571.67,4.439,False
SKU-0887,often,232.17,6.567,False
SKU-0888,lose,197.82,10.42,False
SKU-0889,population,528.32,9.713,True
SKU-0890,idea,466.17,11.824,True
SKU-0891,senior,877.08,21.767,True
SKU-0892,meeting,821.57,14.935,True
SKU-0893,somebody,35.31,15.128,False
SKU-0894,look,658.55,16.126,True
SKU-0895,whom,674.43,7.363,True
SKU-0896,laugh,358.32,13.331,True
SKU-0897,east,558.69,7.646,False
SKU-0898,main,393.74,18.008,False
SKU-0899,sing,115.42,9.487,True
SKU-0900,structure,287.13,16.949,True
SKU-0901,movement,724.65,16.142,True
SKU-0902,above,893.12,1.528,True
SKU-0903,force,527.78,19.416,False
SKU-0904,throughout,545.19,1.991,True
SKU-0905,step,295.78,24.971,False
SKU-0906,last,730.09,21.511,False
SKU-0907,if,141.48,6.054,False
SKU-0908,land,249.88,24.766,True
SKU-0909,enter,869.77,7.819,False
SKU-0910,small,155.78,10.746,False
SKU-0911,store,619.33,16.932,False
SKU-0912,action,428.03,18.28,False
SKU-0913,like,564.67,19.514,True
SKU-0914,near,706.79,18.805,False
SKU-0915,organization,72.1,2.863,False
SKU-0916,natural,621.08,9.748,True
SKU-0917,kitchen,988.22,15.987,True
SKU-0918,future,231.05,9.084,True
SKU-0919,floor,782.49,19.181,True
SKU-0920,change,402.2,16.043,False
SKU-0921,car,157.62,14.881,False
SKU-0922,important,810.81,2.682,False
SKU-0923,election,23.66,9.449,False
SKU-0924,right,300.29,7.709,False
SKU-0925,modern,99.38,24.047,False
SKU-0926,pull,543.14,4.63,True
SKU-0927,international,238.1,9.476,False
SKU-0928,blue,502.79,8.791,True
SKU-0929,prepare,815.35,14.202,True
SKU-0930,minute,241.29,9.017,True
SKU-0931,push,996.71,12.493,False
SKU-0932,scene,617.74,21.37,False
SKU-0933,leader,528.25,22.883,True
SKU-0934,scene,307.62,10.227,True
SKU-0935,our,14.2,9.72,True
SKU-0936,guess,754.89,2.453,True
SKU-0937,value,32.1,13.133,True
SKU-0938,money,682.05,16.776,True
SKU-0939,growth,881.05,10.032,True
SKU-0940,conference,784.59,3.305,True
SKU-0941,here,375.48,7.31,False
SKU-0942,good,813.26,18.031,True
SKU-0943,less,948.53,17.133,False
SKU-0944,ever,95.26,4.984,False
SKU-0945,south,567.7,6.769,True
SKU-0946,position,384.83,7.411,False
SKU-0947,finish,760.86,13.816,True
SKU-0948,however,59.27,10.797,False
SKU-0949,car,26.36,18.468,False
SKU-0950,box,534.71,22.723,True
SKU-0951,agent,328.54,14.068,False
SKU-0952,view,220.33,6.511,True
SKU-0953,general,665.51,18.201,True
SKU-0954,upon,62.73,19.358,True
SKU-0955,lot,358.18,2.618,False
SKU-0956,argue,407.93,11.741,False
SKU-0957,although,104.76,20.849,True
SKU-0958,town,892.28,9.671,True
SKU-0959,no,809.61,24.757,False
SKU-0960,share,214.64,6.358,False
SKU-0961,become,116.54,18.512,False
SKU-0962,town,994.51,11.57,True
SKU-0963,none,56.15,8.733,True
SKU-0964,join,548.61,13.539,True
SKU-0965,become,915.84,22.425,False
SKU-0966,people,111.71,24.259,True
SKU-0967,market,48.41,10.871,True
SKU-0968,animal,745.91,18.177,True
SKU-0969,build,686.28,14.476,True
SKU-0970,its,935.2,4.493,True
SKU-0971,religious,804.87,3.451,True
SKU-0972,interview,771.56,4.871,True
SKU-0973,almost,245.53,1.932,True
SKU-0974,enough,804.52,6.589,False
SKU-0975,network,439.32,22.769,False
SKU-0976,run,398.58,14.22,True
SKU-0977,available,59.68,21.274,False
SKU-0978,skill,88.7,18.767,True
SKU-0979,water,524.1,5.746,False
SKU-0980,chair,70.11,17.399,True
SKU-0981,claim,459.43,5.474,True
SKU-0982,about,999.44,4.07,False
SKU-0983,catch,792.75,11.426,True
SKU-0984,leader,532.02,13.866,True
SKU-0985,fact,120.98,17.769,True
SKU-0986,against,881.81,14.062,False
SKU-0987,firm,789.41,18.938,True
SKU-0988,energy,93.83,15.963,True
SKU-0989,method,565.11,4.657,False
SKU-0990,dark,593.04,4.225,True
SKU-0991,party,758.45,22.476,True
SKU-0992,research,496.34,14.056,True
SKU-0993,move,335.74,7.178,True
SKU-0994,key,164.11,4.854,False
SKU-0995,paper,779.12,12.132,False
SKU-0996,man,396.92,4.47,False
SKU-0997,win,300.71,15.89,False
SKU-0998,measure,279.48,4.193,True
SKU-0999,bit,805.64,1.75,False
SKU-1000,sister,611.8,1.471,True
SKU-1001,goal,137.06,18.082,True
SKU-1002,similar,940.11,23.316,True
SKU-1003,less,117.31,23.193,True
SKU-1004,perhaps,387.6,7.943,False
SKU-1005,cause,726.28,2.487,False
SKU-1006,argue,948.34,3.783,False
SKU-1007,decide,150.3,0.711,True
SKU-1008,station,216.3,7.646,True
SKU-1009,activity,493.85,1.837,True
SKU-1010,own,157.95,14.97,True
SKU-1011,myself,795.77,3.246,True
SKU-1012,tell,48.98,0.553,True
SKU-1013,traditional,525.71,23.031,True
SKU-1014,commercial,396.25,17.789,False
SKU-1015,act,908.12,3.679,True
SKU-1016,cell,47.53,18.964,True
SKU-1017,defense,715.32,19.872,False
SKU-1018,require,317.33,6.55,True
SKU-1019,five,286.5,2.744,True
SKU-1020,drive,772.19,6.202,True
SKU-1021,bank,610.03,10.657,False
SKU-1022,worry,192.2,7.929,False
SKU-1023,open,467.48,5.403,False
SKU-1024,measure,188.44,5.122,True
SKU-1025,himself,822.81,20.343,False
SKU-1026,his,414.26,20.361,False
SKU-1027,knowledge,201.05,13.918,True
SKU-1028,next,158.2,19.442,True
SKU-1029,particularly,132.9,6.763,False
SKU-1030,want,165.52,21.309,False
SKU-1031,whatever,111.98,22.069,False
SKU-1032,style,355.62,10.903,False
SKU-1033,present,175.98,15.068,True
SKU-1034,read,44.94,5.941,True
SKU-1035,yet,267.85,1.966,False
SKU-1036,cell,555.8,21.105,True
SKU-1037,break,975.01,24.542,False
SKU-1038,thing,993.1,15.535,False
SKU-1039,room,734.28,16.275,True
SKU-1040,decide,844.5,8.363,False
SKU-1041,help,217.61,14.361,False
SKU-1042,go,231.6,6.586,False
SKU-1043,alone,420.89,10.985,True
SKU-1044,keep,193.11,17.239,True
SKU-1045,toward,828.92,4.114,False
SKU-1046,break,10.62,5.312,False
SKU-1047,in,197.72,17.996,True
SKU-1048,inside,599.1,11.742,False
SKU-1049,add,984.35,14.213,False
SKU-1050,fire,754.11,7.029,True
SKU-1051,industry,488.52,7.001,False
SKU-1052,support,868.33,17.743,False
SKU-1053,according,598.8,7.63,False
SKU-1054,wall,369.3,15.528,True
SKU-1055,weight,173.67,10.0,False
SKU-1056,then,755.25,11.403,False
SKU-1057,candidate,790.02,9.593,True
SKU-1058,if,119.11,14.003,False
SKU-1059,suggest,233.06,19.381,True
SKU-1060,color,727.33,24.973,True
SKU-1061,deal,788.48,5.996,True
SKU-1062,involve,779.91,1.905,False
SKU-1063,size,753.18,24.552,True
SKU-1064,glass,996.53,6.458,False
SKU-1065,great,652.67,17.268,True
SKU-1066,science,623.53,3.544,True
SKU-1067,blue,356.78,20.011,True
SKU-1068,find,726.5,1.189,True
SKU-1069,large,900.22,3.736,False
SKU-1070,born,783.85,19.019,False
SKU-1071,study,512.63,24.751,False
SKU-1072,offer,897.5,1.088,True
SKU-1073,material,660.17,15.705,True
SKU-1074,cost,238.97,5.911,False
SKU-1075,hit,739.4,24.16,True
SKU-1076,choice,932.06,19.879,False
SKU-1077,enter,525.21,11.51,True
SKU-1078,simply,21.89,6.651,False
SKU-1079,story,554.85,20.18,False
SKU-1080,but,670.15,12.545,False
SKU-1081,fund,765.77,21.672,False
SKU-1082,population,675.42,22.26,True
SKU-1083,seek,935.03,0.221,True
SKU-1084,himself,729.52,7.702,False
SKU-1085,ask,294.56,2.292,True
SKU-1086,draw,787.75,23.988,False
SKU-1087,popular,813.38,24.568,False
SKU-1088,town,338.04,23.583,True
SKU-1089,another,452.96,7.689,True
SKU-1090,fine,103.47,5.919,False
SKU-1091,behavior,572.72,16.062,False
SKU-1092,success,890.55,2.991,True
SKU-1093,think,300.16,2.181,False
SKU-1094,herself,304.24,10.066,False
SKU-1095,go,752.07,8.43,True
SKU-1096,letter,551.16,13.597,True
SKU-1097,still,497.36,0.229,True
SKU-1098,baby,333.73,3.859,False
SKU-1099,beautiful,912.61,18.561,True
SKU-1100,this,696.22,22.764,False
SKU-1101,allow,774.21,18.902,True
SKU-1102,serious,246.75,21.321,True
SKU-1103,space,355.23,8.648,True
SKU-1104,pay,730.73,17.546,True
SKU-1105,free,906.98,0.638,False
SKU-1106,address,432.03,11.516,True
SKU-1107,civil,391.04,21.479,False
SKU-1108,once,869.82,15.291,False
SKU-1109,serve,162.32,8.812,False
SKU-1110,expert,57.1,7.545,True
SKU-1111,consumer,608.88,13.826,True
SKU-1112,town,576.46,11.885,True
SKU-1113,eat,223.65,1.969,False
SKU-1114,wrong,747.39,5.675,True
SKU-1115,avoid,48.12,12.805,True
SKU-1116,nor,795.56,12.863,False
SKU-1117,exist,239.28,16.162,False
SKU-1118,never,119.88,2.135,True
SKU-1119,build,348.04,18.982,False
SKU-1120,study,169.37,22.459,False
SKU-1121,order,922.51,6.25,True
SKU-1122,get,451.8,8.332,False
SKU-1123,south,417.38,20.828,False
SKU-1124,probably,424.88,23.147,False
SKU-1125,exist,442.84,3.488,False
SKU-1126,common,411.56,11.941,True
SKU-1127,growth,844.14,20.688,False
SKU-1128,growth,333.66,18.784,True
SKU-1129,spend,737.97,6.983,False
SKU-1130,bag,723.84,13.579,True
SKU-1131,hospital,477.46,9.597,True
SKU-1132,television,293.21,22.367,False
SKU-1133,might,130.88,15.332,False
SKU-1134,conference,823.45,13.154,False
SKU-1135,full,293.22,14.422,True
SKU-1136,well,730.37,11.14,False
SKU-1137,camera,537.54,14.262,True
SKU-1138,deep,171.78,10.078,False
SKU-1139,wait,549.03,19.767,True
SKU-1140,support,992.23,19.847,False
SKU-1141,popular,52.14,12.761,False
SKU-1142,factor,981.65,17.9,False
SKU-1143,effect,398.03,24.93,True
SKU-1144,develop,681.84,3.054,True
SKU-1145,this,235.86,14.65,True
SKU-1146,short,313.53,5.551,False
SKU-1147,case,964.67,4.007,True
SKU-1148,put,108.61,23.684,True
SKU-1149,huge,927.18,10.058,False
SKU-1150,truth,917.96,8.004,False
SKU-1151,part,652.22,2.879,True
SKU-1152,strategy,916.34,12.437,False
SKU-1153,poor,621.89,21.122,False
SKU-1154,new,151.65,21.951,False
SKU-1155,memory,47.73,23.693,False
SKU-1156,business,294.63,8.776,False
SKU-1157,response,963.94,8.278,False
SKU-1158,successful,70.19,10.511,False
SKU-1159,activity,361.24,10.285,True
SKU-1160,dinner,71.88,9.225,False
SKU-1161,space,349.92,20.715,True
SKU-1162,while,19.36,16.264,True
SKU-1163,medical,220.35,24.278,True
SKU-1164,threat,321.2,0.655,False
SKU-1165,customer,42.24,6.1,False
SKU-1166,those,753.41,22.487,True
SKU-1167,painting,549.91,17.717,False
SKU-1168,movement,387.26,8.018,True
SKU-1169,laugh,163.41,4.401,False
SKU-1170,early,137.52,3.128,False
SKU-1171,contain,355.38,17.412,False
SKU-1172,piece,175.19,18.621,False
SKU-1173,feel,726.18,9.883,False
SKU-1174,create,323.37,0.201,False
SKU-1175,much,81.54,18.415,True
SKU-1176,save,877.14,5.51,True
SKU-1177,age,341.23,13.752,False
SKU-1178,science,218.49,17.269,True
SKU-1179,participant,335.35,1.62,True
SKU-1180,campaign,126.62,13.03,False
SKU-1181,operation,554.3,12.272,False
SKU-1182,crime,409.84,19.212,True
SKU-1183,interview,430.42,20.047,False
SKU-1184,happy,833.95,1.16,True
SKU-1185,assume,173.21,17.501,True
SKU-1186,owner,442.56,7.883,False
SKU-1187,station,210.9,14.022,False
SKU-1188,west,651.27,10.033,True
SKU-1189,yeah,104.12,6.62,True
SKU-1190,instead,346.14,10.837,False
SKU-1191,station,286.86,14.33,True
SKU-1192,one,449.94,7.315,True
SKU-1193,piece,192.8,16.471,True
SKU-1194,better,36.32,22.978,False
SKU-1195,where,360.28,0.701,False
SKU-1196,figure,342.94,12.973,False
SKU-1197,then,727.04,24.351,True
SKU-1198,which,501.13,19.25,False
SKU-1199,hit,659.64,8.794,True
SKU-1200,stand,880.4,18.73,False
SKU-1201,hard,343.47,20.624,True
SKU-1202,across,934.99,12.665,False
SKU-1203,they,930.09,17.463,False
SKU-1204,data,50.94,21.46,True
SKU-1205,region,228.01,2.463,False
SKU-1206,might,969.98,18.455,True
SKU-1207,glass,171.74,17.511,False
SKU-1208,health,561.97,2.137,False
SKU-1209,move,76.47,3.272,True
SKU-1210,modern,913.71,13.233,False
SKU-1211,drug,197.14,2.427,False
SKU-1212,method,642.84,23.558,False
SKU-1213,near,213.23,19.489,True
SKU-1214,policy,377.17,13.231,True
SKU-1215,opportunity,854.77,1.91,False
SKU-1216,new,339.61,12.407,False
SKU-1217,position,737.37,17.451,False
SKU-1218,table,718.65,24.558,True
SKU-1219,for,505.65,2.565,True
SKU-1220,high,347.3,3.802,True
SKU-1221,assume,474.84,3.569,True
SKU-1222,eye,367.76,5.339,False
SKU-1223,TV,957.56,11.542,True
SKU-1224,consider,245.42,12.273,False
SKU-1225,stand,185.21,1.125,True
SKU-1226,foreign,341.34,14.304,False
SKU-1227,accept,22.88,1.042,True
SKU-1228,four,130.07,11.37,False
SKU-1229,serious,710.2,9.254,False
SKU-1230,that,387.87,23.953,True
SKU-1231,possible,739.23,6.172,True
SKU-1232,cold,279.93,15.616,True
SKU-1233,strategy,480.52,15.51,False
SKU-1234,meeting,696.65,13.997,True
SKU-1235,discover,908.19,20.019,False
SKU-1236,music,42.55,11.638,True
SKU-1237,song,545.72,10.804,False
SKU-1238,sense,734.85,20.008,False
SKU-1239,politics,918.96,22.676,False
SKU-1240,music,472.32,3.498,False
SKU-1241,add,271.63,12.569,False
SKU-1242,image,392.42,9.357,True
SKU-1243,social,486.08,12.586,True
SKU-1244,forward,760.36,13.48,True
SKU-1245,edge,900.39,12.769,False
SKU-1246,lot,813.02,1.455,True
SKU-1247,doctor,657.18,21.411,True
SKU-1248,future,336.2,17.534,False
SKU-1249,yeah,780.87,13.536,False
SKU-1250,realize,955.85,19.204,False
SKU-1251,these,979.36,6.14,True
SKU-1252,keep,651.68,21.539,False
SKU-1253,ahead,672.69,8.023,False
SKU-1254,close,123.68,13.372,True
SKU-1255,stand,215.2,9.038,True
SKU-1256,create,826.09,10.516,False
SKU-1257,quickly,597.71,18.128,True
SKU-1258,study,255.0,2.948,True
SKU-1259,some,7.56,19.521,True
SKU-1260,reach,3.61,16.971,True
SKU-1261,great,236.66,12.804,False
SKU-1262,computer,990.67,2.563,False
SKU-1263,simple,180.96,8.364,False
SKU-1264,so,88.99,9.176,False
SKU-1265,nor,280.6,8.978,True
SKU-1266,have,253.65,21.834,True
SKU-1267,yes,607.04,19.541,False
SKU-1268,simply,968.01,18.152,True
SKU-1269,board,215.07,20.893,True
SKU-1270,campaign,837.27,21.698,False
SKU-1271,community,731.73,1.796,True
SKU-1272,deal,127.9,4.553,True
SKU-1273,nor,957.61,22.573,False
SKU-1274,certain,129.41,22.043,False
SKU-1275,foreign,995.4,7.918,True
SKU-1276,attention,571.96,4.025,False
