id	order_id	product_sku	quantity	line_note
ITM-00001644	ORD-001662	SKU-0044	1	1 x SKU-0044
ITM-00001645	ORD-001662	SKU-0055	5	5 x SKU-0055
ITM-00001646	ORD-001662	SKU-0065	5	5 x SKU-0065
ITM-00001647	ORD-001663	SKU-0062	4	4 x SKU-0062
ITM-00001648	ORD-001663	SKU-0073	4	4 x SKU-0073
ITM-00001649	ORD-001663	SKU-0044	3	3 x SKU-0044
ITM-00001650	ORD-001663	SKU-0022	3	3 x SKU-0022
ITM-00001651	ORD-001664	SKU-0072	5	5 x SKU-0072
ITM-00001652	ORD-001664	SKU-0074	4	4 x SKU-0074
ITM-00001653	ORD-001664	SKU-0029	4	4 x SKU-0029
ITM-00001654	ORD-001664	SKU-0043	1	1 x SKU-0043
ITM-00001655	ORD-001665	SKU-0046	3	3 x SKU-0046
ITM-00001656	ORD-001665	SKU-0079	1	1 x SKU-0079
ITM-00001657	ORD-001666	SKU-0052	2	2 x SKU-0052
ITM-00001658	ORD-001666	SKU-0016	2	2 x SKU-0016
ITM-00001659	ORD-001667	SKU-0073	3	3 x SKU-0073
ITM-00001660	ORD-001667	SKU-0042	4	4 x SKU-0042
ITM-00001661	ORD-001668	SKU-0052	5	5 x SKU-0052
ITM-00001662	ORD-001669	SKU-0078	2	2 x SKU-0078
ITM-00001663	ORD-001669	SKU-0028	3	3 x SKU-0028
ITM-00001664	ORD-001669	SKU-0059	2	2 x SKU-0059
ITM-00001665	ORD-001670	SKU-0069	2	2 x SKU-0069
ITM-00001666	ORD-001670	SKU-0069	1	1 x SKU-0069
ITM-00001667	ORD-001670	SKU-0076	3	3 x SKU-0076
ITM-00001668	ORD-001670	SKU-0047	1	1 x SKU-0047
ITM-00001669	ORD-001671	SKU-0028	3	3 x SKU-0028
ITM-00001670	ORD-001671	SKU-0034	2	2 x SKU-0034
ITM-00001671	ORD-001671	SKU-0005	2	2 x SKU-0005
ITM-00001672	ORD-001672	SKU-0034	5	5 x SKU-0034
ITM-00001673	ORD-001673	SKU-0008	1	1 x SKU-0008
ITM-00001674	ORD-001673	SKU-0036	5	5 x SKU-0036
ITM-00001675	ORD-001674	SKU-0069	4	4 x SKU-0069
ITM-00001676	ORD-001674	SKU-0033	5	5 x SKU-0033
ITM-00001677	ORD-001675	SKU-0080	1	1 x SKU-0080
ITM-00001678	ORD-001676	SKU-0044	2	2 x SKU-0044
ITM-00001679	ORD-001676	SKU-0040	4	4 x SKU-0040
ITM-00001680	ORD-001676	SKU-0077	4	4 x SKU-0077
ITM-00001681	ORD-001676	SKU-0019	5	5 x SKU-0019
ITM-00001682	ORD-001677	SKU-0051	5	5 x SKU-0051
ITM-00001683	ORD-001677	SKU-0022	4	4 x SKU-0022
ITM-00001684	ORD-001678	SKU-0072	5	5 x SKU-0072
ITM-00001685	ORD-001679	SKU-0078	3	3 x SKU-0078
ITM-00001686	ORD-001679	SKU-0072	5	5 x SKU-0072
ITM-00001687	ORD-001680	SKU-0004	4	4 x SKU-0004
ITM-00001688	ORD-001680	SKU-0047	5	5 x SKU-0047
ITM-00001689	ORD-001680	SKU-0058	4	4 x SKU-0058
ITM-00001690	ORD-001681	SKU-0046	1	1 x SKU-0046
ITM-00001691	ORD-001682	SKU-0053	4	4 x SKU-0053
ITM-00001692	ORD-001683	SKU-0054	5	5 x SKU-0054
ITM-00001693	ORD-001684	SKU-0006	3	3 x SKU-0006
ITM-00001694	ORD-001684	SKU-0063	4	4 x SKU-0063
ITM-00001695	ORD-001684	SKU-0024	4	4 x SKU-0024
ITM-00001696	ORD-001684	SKU-0029	1	1 x SKU-0029
ITM-00001697	ORD-001685	SKU-0025	4	4 x SKU-0025
ITM-00001698	ORD-001685	SKU-0004	1	1 x SKU-0004
ITM-00001699	ORD-001685	SKU-0002	4	4 x SKU-0002
ITM-00001700	ORD-001685	SKU-0037	1	1 x SKU-0037
ITM-00001701	ORD-001686	SKU-0011	2	2 x SKU-0011
ITM-00001702	ORD-001687	SKU-0041	1	1 x SKU-0041
ITM-00001703	ORD-001687	SKU-0019	5	5 x SKU-0019
ITM-00001704	ORD-001687	SKU-0061	1	1 x SKU-0061
ITM-00001705	ORD-001687	SKU-0004	3	3 x SKU-0004
ITM-00001706	ORD-001688	SKU-0024	1	1 x SKU-0024
ITM-00001707	ORD-001688	SKU-0067	2	2 x SKU-0067
ITM-00001708	ORD-001689	SKU-0049	3	3 x SKU-0049
ITM-00001709	ORD-001689	SKU-0001	5	5 x SKU-0001
ITM-00001710	ORD-001689	SKU-0055	1	1 x SKU-0055
ITM-00001711	ORD-001690	SKU-0026	3	3 x SKU-0026
ITM-00001712	ORD-001690	SKU-0018	4	4 x SKU-0018
ITM-00001713	ORD-001691	SKU-0051	1	1 x SKU-0051
ITM-00001714	ORD-001691	SKU-0040	1	1 x SKU-0040
ITM-00001715	ORD-001691	SKU-0031	2	2 x SKU-0031
ITM-00001716	ORD-001692	SKU-0007	1	1 x SKU-0007
ITM-00001717	ORD-001693	SKU-0016	5	5 x SKU-0016
ITM-00001718	ORD-001693	SKU-0026	1	1 x SKU-0026
ITM-00001719	ORD-001693	SKU-0079	1	1 x SKU-0079
ITM-00001720	ORD-001693	SKU-0075	1	1 x SKU-0075
ITM-00001721	ORD-001694	SKU-0014	4	4 x SKU-0014
ITM-00001722	ORD-001694	SKU-0002	5	5 x SKU-0002
ITM-00001723	ORD-001694	SKU-0029	2	2 x SKU-0029
ITM-00001724	ORD-001694	SKU-0060	2	2 x SKU-0060
ITM-00001725	ORD-001695	SKU-0016	2	2 x SKU-0016
ITM-00001726	ORD-001695	SKU-0002	4	4 x SKU-0002
ITM-00001727	ORD-001695	SKU-0007	3	3 x SKU-0007
ITM-00001728	ORD-001696	SKU-0079	3	3 x SKU-0079
ITM-00001729	ORD-001696	SKU-0023	1	1 x SKU-0023
ITM-00001730	ORD-001696	SKU-0016	1	1 x SKU-0016
ITM-00001731	ORD-001697	SKU-0001	4	4 x SKU-0001
ITM-00001732	ORD-001698	SKU-0024	4	4 x SKU-0024
ITM-00001733	ORD-001698	SKU-0022	4	4 x SKU-0022
ITM-00001734	ORD-001698	SKU-0080	2	2 x SKU-0080
ITM-00001735	ORD-001698	SKU-0017	1	1 x SKU-0017
ITM-00001736	ORD-001699	SKU-0078	2	2 x SKU-0078
ITM-00001737	ORD-001700	SKU-0007	3	3 x SKU-0007
ITM-00001738	ORD-001700	SKU-0010	3	3 x SKU-0010
ITM-00001739	ORD-001700	SKU-0017	1	1 x SKU-0017
ITM-00001740	ORD-001700	SKU-0023	3	3 x SKU-0023
ITM-00001741	ORD-001701	SKU-0054	3	3 x SKU-0054
ITM-00001742	ORD-001701	SKU-0072	4	4 x SKU-0072
ITM-00001743	ORD-001701	SKU-0016	3	3 x SKU-0016
ITM-00001744	ORD-001701	SKU-0047	5	5 x SKU-0047
ITM-00001745	ORD-001702	SKU-0026	5	5 x SKU-0026
ITM-00001746	ORD-001703	SKU-0016	1	1 x SKU-0016
ITM-00001747	ORD-001703	SKU-0008	5	5 x SKU-0008
ITM-00001748	ORD-001703	SKU-0016	2	2 x SKU-0016
ITM-00001749	ORD-001704	SKU-0070	5	5 x SKU-0070
ITM-00001750	ORD-001704	SKU-0070	1	1 x SKU-0070
ITM-00001751	ORD-001704	SKU-0036	2	2 x SKU-0036
ITM-00001752	ORD-001704	SKU-0045	5	5 x SKU-0045
ITM-00001753	ORD-001705	SKU-0009	2	2 x SKU-0009
ITM-00001754	ORD-001705	SKU-0059	5	5 x SKU-0059
ITM-00001755	ORD-001706	SKU-0062	3	3 x SKU-0062
ITM-00001756	ORD-001706	SKU-0026	1	1 x SKU-0026
ITM-00001757	ORD-001706	SKU-0021	3	3 x SKU-0021
ITM-00001758	ORD-001706	SKU-0041	3	3 x SKU-0041
ITM-00001759	ORD-001707	SKU-0023	3	3 x SKU-0023
ITM-00001760	ORD-001707	SKU-0080	1	1 x SKU-0080
ITM-00001761	ORD-001707	SKU-0035	1	1 x SKU-0035
ITM-00001762	ORD-001707	SKU-0058	5	5 x SKU-0058
ITM-00001763	ORD-001708	SKU-0023	1	1 x SKU-0023
ITM-00001764	ORD-001708	SKU-0042	1	1 x SKU-0042
ITM-00001765	ORD-001708	SKU-0078	1	1 x SKU-0078
ITM-00001766	ORD-001708	SKU-0065	2	2 x SKU-0065
ITM-00001767	ORD-001709	SKU-0008	5	5 x SKU-0008
ITM-00001768	ORD-001709	SKU-0061	3	3 x SKU-0061
ITM-00001769	ORD-001709	SKU-0059	5	5 x SKU-0059
ITM-00001770	ORD-001709	SKU-0036	2	2 x SKU-0036
ITM-00001771	ORD-001710	SKU-0023	3	3 x SKU-0023
ITM-00001772	ORD-001710	SKU-0040	2	2 x SKU-0040
ITM-00001773	ORD-001710	SKU-0046	2	2 x SKU-0046
ITM-00001774	ORD-001711	SKU-0072	1	1 x SKU-0072
ITM-00001775	ORD-001711	SKU-0056	2	2 x SKU-0056
ITM-00001776	ORD-001711	SKU-0013	1	1 x SKU-0013
ITM-00001777	ORD-001711	SKU-0056	1	1 x SKU-0056
ITM-00001778	ORD-001712	SKU-0064	5	5 x SKU-0064
ITM-00001779	ORD-001712	SKU-0050	3	3 x SKU-0050
ITM-00001780	ORD-001713	SKU-0041	1	1 x SKU-0041
ITM-00001781	ORD-001714	SKU-0033	5	5 x SKU-0033
ITM-00001782	ORD-001714	SKU-0034	1	1 x SKU-0034
ITM-00001783	ORD-001715	SKU-0036	4	4 x SKU-0036
ITM-00001784	ORD-001715	SKU-0023	1	1 x SKU-0023
ITM-00001785	ORD-001715	SKU-0007	4	4 x SKU-0007
ITM-00001786	ORD-001716	SKU-0057	2	2 x SKU-0057
ITM-00001787	ORD-001716	SKU-0064	4	4 x SKU-0064
ITM-00001788	ORD-001716	SKU-0053	2	2 x SKU-0053
ITM-00001789	ORD-001717	SKU-0066	4	4 x SKU-0066
ITM-00001790	ORD-001717	SKU-0017	1	1 x SKU-0017
ITM-00001791	ORD-001717	SKU-0060	4	4 x SKU-0060
ITM-00001792	ORD-001717	SKU-0009	4	4 x SKU-0009
ITM-00001793	ORD-001718	SKU-0064	1	1 x SKU-0064
ITM-00001794	ORD-001718	SKU-0021	1	1 x SKU-0021
ITM-00001795	ORD-001719	SKU-0067	1	1 x SKU-0067
ITM-00001796	ORD-001719	SKU-0015	2	2 x SKU-0015
ITM-00001797	ORD-001720	SKU-0024	2	2 x SKU-0024
ITM-00001798	ORD-001721	SKU-0067	1	1 x SKU-0067
ITM-00001799	ORD-001721	SKU-0066	1	1 x SKU-0066
ITM-00001800	ORD-001722	SKU-0042	5	5 x SKU-0042
ITM-00001801	ORD-001722	SKU-0027	4	4 x SKU-0027
ITM-00001802	ORD-001723	SKU-0074	4	4 x SKU-0074
ITM-00001803	ORD-001723	SKU-0063	2	2 x SKU-0063
ITM-00001804	ORD-001723	SKU-0015	3	3 x SKU-0015
ITM-00001805	ORD-001723	SKU-0041	2	2 x SKU-0041
ITM-00001806	ORD-001724	SKU-0018	1	1 x SKU-0018
ITM-00001807	ORD-001724	SKU-0058	4	4 x SKU-0058
ITM-00001808	ORD-001724	SKU-0033	1	1 x SKU-0033
ITM-00001809	ORD-001724	SKU-0078	2	2 x SKU-0078
ITM-00001810	ORD-001725	SKU-0075	2	2 x SKU-0075
ITM-00001811	ORD-001725	SKU-0047	2	2 x SKU-0047
ITM-00001812	ORD-001725	SKU-0010	3	3 x SKU-0010
ITM-00001813	ORD-001726	SKU-0028	5	5 x SKU-0028
ITM-00001814	ORD-001727	SKU-0016	3	3 x SKU-0016
ITM-00001815	ORD-001727	SKU-0023	1	1 x SKU-0023
ITM-00001816	ORD-001727	SKU-0047	1	1 x SKU-0047
ITM-00001817	ORD-001728	SKU-0025	4	4 x SKU-0025
ITM-00001818	ORD-001728	SKU-0024	2	2 x SKU-0024
ITM-00001819	ORD-001728	SKU-0074	4	4 x SKU-0074
ITM-00001820	ORD-001728	SKU-0025	4	4 x SKU-0025
ITM-00001821	ORD-001729	SKU-0052	1	1 x SKU-0052
ITM-00001822	ORD-001729	SKU-0070	2	2 x SKU-0070
ITM-00001823	ORD-001730	SKU-0026	1	1 x SKU-0026
ITM-00001824	ORD-001731	SKU-0047	2	2 x SKU-0047
ITM-00001825	ORD-001731	SKU-0068	4	4 x SKU-0068
ITM-00001826	ORD-001731	SKU-0074	2	2 x SKU-0074
ITM-00001827	ORD-001732	SKU-0022	2	2 x SKU-0022
ITM-00001828	ORD-001732	SKU-0073	2	2 x SKU-0073
ITM-00001829	ORD-001732	SKU-0014	2	2 x SKU-0014
ITM-00001830	ORD-001733	SKU-0057	2	2 x SKU-0057
ITM-00001831	ORD-001734	SKU-0010	1	1 x SKU-0010
ITM-00001832	ORD-001735	SKU-0069	3	3 x SKU-0069
ITM-00001833	ORD-001735	SKU-0024	3	3 x SKU-0024
ITM-00001834	ORD-001736	SKU-0039	4	4 x SKU-0039
ITM-00001835	ORD-001736	SKU-0062	2	2 x SKU-0062
ITM-00001836	ORD-001736	SKU-0024	1	1 x SKU-0024
ITM-00001837	ORD-001736	SKU-0027	5	5 x SKU-0027
ITM-00001838	ORD-001737	SKU-0064	4	4 x SKU-0064
ITM-00001839	ORD-001737	SKU-0018	5	5 x SKU-0018
ITM-00001840	ORD-001737	SKU-0027	1	1 x SKU-0027
ITM-00001841	ORD-001738	SKU-0074	4	4 x SKU-0074
ITM-00001842	ORD-001738	SKU-0068	3	3 x SKU-0068
ITM-00001843	ORD-001739	SKU-0012	5	5 x SKU-0012
ITM-00001844	ORD-001739	SKU-0004	3	3 x SKU-0004
ITM-00001845	ORD-001740	SKU-0018	4	4 x SKU-0018
ITM-00001846	ORD-001740	SKU-0079	4	4 x SKU-0079
ITM-00001847	ORD-001741	SKU-0041	3	3 x SKU-0041
ITM-00001848	ORD-001741	SKU-0033	2	2 x SKU-0033
ITM-00001849	ORD-001742	SKU-0068	3	3 x SKU-0068
ITM-00001850	ORD-001742	SKU-0080	3	3 x SKU-0080
ITM-00001851	ORD-001742	SKU-0061	4	4 x SKU-0061
ITM-00001852	ORD-001743	SKU-0022	3	3 x SKU-0022
ITM-00001853	ORD-001743	SKU-0045	5	5 x SKU-0045
ITM-00001854	ORD-001743	SKU-0077	5	5 x SKU-0077
ITM-00001855	ORD-001744	SKU-0051	2	2 x SKU-0051
ITM-00001856	ORD-001744	SKU-0024	1	1 x SKU-0024
ITM-00001857	ORD-001744	SKU-0031	3	3 x SKU-0031
ITM-00001858	ORD-001744	SKU-0002	5	5 x SKU-0002
ITM-00001859	ORD-001745	SKU-0040	3	3 x SKU-0040
ITM-00001860	ORD-001745	SKU-0022	3	3 x SKU-0022
ITM-00001861	ORD-001745	SKU-0053	5	5 x SKU-0053
ITM-00001862	ORD-001746	SKU-0080	3	3 x SKU-0080
ITM-00001863	ORD-001746	SKU-0076	1	1 x SKU-0076
ITM-00001864	ORD-001746	SKU-0080	1	1 x SKU-0080
ITM-00001865	ORD-001747	SKU-0049	3	3 x SKU-0049
ITM-00001866	ORD-001748	SKU-0057	4	4 x SKU-0057
ITM-00001867	ORD-001748	SKU-0041	3	3 x SKU-0041
ITM-00001868	ORD-001749	SKU-0079	4	4 x SKU-0079
ITM-00001869	ORD-001749	SKU-0055	3	3 x SKU-0055
ITM-00001870	ORD-001749	SKU-0014	4	4 x SKU-0014
ITM-00001871	ORD-001750	SKU-0061	1	1 x SKU-0061
ITM-00001872	ORD-001750	SKU-0064	2	2 x SKU-0064
ITM-00001873	ORD-001751	SKU-0036	1	1 x SKU-0036
ITM-00001874	ORD-001751	SKU-0043	5	5 x SKU-0043
ITM-00001875	ORD-001752	SKU-0068	2	2 x SKU-0068
ITM-00001876	ORD-001753	SKU-0001	2	2 x SKU-0001
ITM-00001877	ORD-001753	SKU-0074	1	1 x SKU-0074
ITM-00001878	ORD-001753	SKU-0006	5	5 x SKU-0006
ITM-00001879	ORD-001753	SKU-0028	1	1 x SKU-0028
ITM-00001880	ORD-001754	SKU-0060	1	1 x SKU-0060
ITM-00001881	ORD-001754	SKU-0044	3	3 x SKU-0044
ITM-00001882	ORD-001754	SKU-0010	2	2 x SKU-0010
ITM-00001883	ORD-001754	SKU-0007	5	5 x SKU-0007
ITM-00001884	ORD-001755	SKU-0059	1	1 x SKU-0059
ITM-00001885	ORD-001755	SKU-0077	2	2 x SKU-0077
ITM-00001886	ORD-001755	SKU-0070	5	5 x SKU-0070
ITM-00001887	ORD-001756	SKU-0023	3	3 x SKU-0023
ITM-00001888	ORD-001756	SKU-0078	2	2 x SKU-0078
ITM-00001889	ORD-001757	SKU-0056	2	2 x SKU-0056
ITM-00001890	ORD-001757	SKU-0039	3	3 x SKU-0039
ITM-00001891	ORD-001758	SKU-0055	3	3 x SKU-0055
ITM-00001892	ORD-001758	SKU-0052	5	5 x SKU-0052
ITM-00001893	ORD-001758	SKU-0008	3	3 x SKU-0008
ITM-00001894	ORD-001759	SKU-0026	1	1 x SKU-0026
ITM-00001895	ORD-001760	SKU-0019	1	1 x SKU-0019
ITM-00001896	ORD-001760	SKU-0076	2	2 x SKU-0076
ITM-00001897	ORD-001760	SKU-0021	4	4 x SKU-0021
ITM-00001898	ORD-001760	SKU-0008	1	1 x SKU-0008
ITM-00001899	ORD-001761	SKU-0061	3	3 x SKU-0061
ITM-00001900	ORD-001761	SKU-0052	5	5 x SKU-0052
ITM-00001901	ORD-001761	SKU-0027	2	2 x SKU-0027
ITM-00001902	ORD-001761	SKU-0049	3	3 x SKU-0049
ITM-00001903	ORD-001762	SKU-0047	1	1 x SKU-0047
ITM-00001904	ORD-001762	SKU-0064	3	3 x SKU-0064
ITM-00001905	ORD-001762	SKU-0022	1	1 x SKU-0022
ITM-00001906	ORD-001762	SKU-0031	2	2 x SKU-0031
ITM-00001907	ORD-001763	SKU-0026	1	1 x SKU-0026
ITM-00001908	ORD-001764	SKU-0002	3	3 x SKU-0002
ITM-00001909	ORD-001764	SKU-0004	2	2 x SKU-0004
ITM-00001910	ORD-001764	SKU-0061	3	3 x SKU-0061
ITM-00001911	ORD-001765	SKU-0023	1	1 x SKU-0023
ITM-00001912	ORD-001766	SKU-0030	5	5 x SKU-0030
ITM-00001913	ORD-001766	SKU-0046	3	3 x SKU-0046
ITM-00001914	ORD-001767	SKU-0047	3	3 x SKU-0047
ITM-00001915	ORD-001767	SKU-0022	4	4 x SKU-0022
ITM-00001916	ORD-001767	SKU-0007	5	5 x SKU-0007
ITM-00001917	ORD-001767	SKU-0036	2	2 x SKU-0036
ITM-00001918	ORD-001768	SKU-0021	4	4 x SKU-0021
ITM-00001919	ORD-001768	SKU-0071	1	1 x SKU-0071
ITM-00001920	ORD-001768	SKU-0044	2	2 x SKU-0044
ITM-00001921	ORD-001768	SKU-0070	2	2 x SKU-0070
ITM-00001922	ORD-001769	SKU-0014	2	2 x SKU-0014
ITM-00001923	ORD-001769	SKU-0070	2	2 x SKU-0070
ITM-00001924	ORD-001770	SKU-0016	4	4 x SKU-0016
ITM-00001925	ORD-001770	SKU-0054	4	4 x SKU-0054
ITM-00001926	ORD-001771	SKU-0074	5	5 x SKU-0074
ITM-00001927	ORD-001771	SKU-0077	1	1 x SKU-0077
ITM-00001928	ORD-001772	SKU-0075	5	5 x SKU-0075
ITM-00001929	ORD-001772	SKU-0036	4	4 x SKU-0036
ITM-00001930	ORD-001772	SKU-0013	1	1 x SKU-0013
ITM-00001931	ORD-001773	SKU-0008	4	4 x SKU-0008
ITM-00001932	ORD-001774	SKU-0062	2	2 x SKU-0062
ITM-00001933	ORD-001774	SKU-0018	3	3 x SKU-0018
ITM-00001934	ORD-001774	SKU-0010	3	3 x SKU-0010
ITM-00001935	ORD-001774	SKU-0027	1	1 x SKU-0027
ITM-00001936	ORD-001775	SKU-0057	1	1 x SKU-0057
ITM-00001937	ORD-001776	SKU-0024	5	5 x SKU-0024
ITM-00001938	ORD-001776	SKU-0032	2	2 x SKU-0032
ITM-00001939	ORD-001777	SKU-0017	5	5 x SKU-0017
ITM-00001940	ORD-001777	SKU-0008	5	5 x SKU-0008
ITM-00001941	ORD-001778	SKU-0054	5	5 x SKU-0054
ITM-00001942	ORD-001779	SKU-0026	4	4 x SKU-0026
ITM-00001943	ORD-001779	SKU-0028	3	3 x SKU-0028
ITM-00001944	ORD-001779	SKU-0030	4	4 x SKU-0030
ITM-00001945	ORD-001780	SKU-0025	4	4 x SKU-0025
ITM-00001946	ORD-001780	SKU-0027	5	5 x SKU-0027
ITM-00001947	ORD-001780	SKU-0042	3	3 x SKU-0042
ITM-00001948	ORD-001781	SKU-0050	1	1 x SKU-0050
ITM-00001949	ORD-001781	SKU-0071	2	2 x SKU-0071
ITM-00001950	ORD-001781	SKU-0043	2	2 x SKU-0043
ITM-00001951	ORD-001781	SKU-0059	2	2 x SKU-0059
